lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
0.532,22.62845157,-8.3800468,40.8602969,-121.7506561,0.316340722,0.004715502,-0.000671854,0.009763492,-0.00364217,0.020185947,-0.018121844,-0.007779317,0.004246399,0.00906382,-0.015888796,0.011894345,0.009367221,-0.01476828,-0.005946936,-0.014521269
0.532,30.64485305,-13.01338275,72.33213182,-49.74537434,0.274686455,-0.019969789,-0.01358123,0.005490401,-0.00757543,0.06783548,0.00685017,0.011760786,0.009969813,0.001284109,-0.023630884,-0.04011897,-0.009005704,-0.005667586,-0.010463637,-0.01530981
0.532,28.17829831,-45.38297105,52.47687869,40.85329861,0.313934665,-0.00393396,-0.021077491,-0.007231823,-0.01043042,0.041434256,0.016053896,-0.045185047,-0.01064786,0.012787466,-0.04050023,-0.018726359,-0.003656167,-0.02890346,0.01181904,-0.007189439
0.532,39.98925533,93.00175018,33.49858119,131.5206731,0.315848271,0.011593024,0.018078376,0.00110718,-0.00058367,0.036618245,0.013460682,-0.004851101,0.001588919,0.000234803,-0.035843208,-0.002433722,-0.00410047,-0.001764566,0.001225234,-0.022797594
0.532,36.50755324,-164.5496785,37.73876069,171.9856155,0.31426591,-0.00837911,-0.008606033,-0.005797015,0.018286649,0.043513637,0.007424937,0.00266714,0.010866384,-0.003493205,-0.036627806,-0.009251522,-0.008667016,-0.020112219,0.012615564,-0.024504488
0.532,10.67467014,-146.6527657,56.7030616,-27.0292962,0.304206012,0.010186761,0.039072281,0.005167355,0.022167352,0.040374359,0.031129904,0.009860699,-0.005646443,0.010176411,0.000833508,0.012261707,0.010982102,0.028794838,-0.00709649,-0.026008925
0.532,29.26796274,-156.4474246,45.27503957,84.47831714,0.31966595,-0.007854662,0.004748453,-0.00951451,0.010072028,0.008102076,-0.005997886,-0.000995197,0.011687255,-0.007558348,-0.009489129,0.007846816,0.012801265,-0.014779714,0.004544191,0.004730553
0.532,69.93969989,73.29671401,32.75203045,48.98462987,0.283096202,-0.001405534,-0.005547185,-0.001876332,-0.01817369,0.031167261,-0.001080015,-0.004426413,-0.002161981,-0.003862991,-0.027549437,0.003036817,-0.003567328,-0.003276061,0.00628728,-0.001067595
0.532,9.365554883,161.3373615,39.39055595,-91.24537474,0.319356853,0.001268525,0.007778519,-0.010000862,-0.006947712,0.03887623,-0.017429998,-0.00493512,0.008843797,0.017128184,-0.033119687,-0.016601242,0.013070355,0.005510617,0.004438507,-0.008051344
0.532,50.46117199,72.37116458,68.78054533,-109.2828448,0.35856269,-0.030266551,-0.042612927,0.007969444,-0.037093833,0.055224745,0.161147126,-0.048458476,0.006420829,-0.165477199,0.024195084,-0.022982901,0.005669468,-0.028761128,0.042917106,0.122139012
0.532,23.55133968,76.99782751,24.24249544,-142.4084464,0.32946868,0.016909167,-0.000543735,-0.005154009,-3.99E-05,0.026067572,0.01934142,-0.02187234,0.005883163,0.001673786,-0.052714427,0.001768756,0.000657481,-0.012895397,0.000921406,-0.018950206
0.532,37.9007072,-135.0661485,36.97190504,3.868195372,0.328836021,0.024585708,-0.005733281,-0.009777143,0.012612311,0.038654552,-0.007999655,-0.006713693,0.024817539,0.035928075,-0.046707029,0.002782484,0.001589126,-0.029113015,-0.007672361,-0.008967391
0.532,58.92743584,117.7616268,40.74930983,166.1119744,0.295264709,-0.007120974,-0.014688834,-0.000245417,-0.002629576,0.025401256,0.01224633,-0.003321352,0.004134367,0.022204512,-0.027493254,-0.010096867,-0.005223628,-0.009080369,0.007367482,-0.001770963
0.532,43.88030852,-70.65263909,49.74833136,-86.74270981,0.304279497,0.001433577,0.000862245,0.009608839,-0.008367884,0.047389412,-0.002225695,-0.007069295,-0.005566248,-0.006600291,-0.06145254,-0.005724321,0.011753788,0.003406061,0.005195723,-0.042388193
0.532,55.59585215,99.41031754,72.31833237,-9.905350296,0.318624553,0.022804789,0.001157154,-0.005813722,-0.030910197,-0.096832579,0.015805802,0.01891758,-0.035551152,-0.035912895,-0.092619209,0.004620177,0.0034103,0.030398434,0.001884237,0.04530047
0.532,54.32718902,173.2965642,56.67703977,-60.91997916,0.328394811,-0.004863038,0.026939403,0.012744589,0.023352135,-0.016186371,0.05961524,0.022452607,-0.015660316,-0.03082671,-0.056041575,0.0144022,0.003888678,0.041104153,-0.007103498,0.04512433
0.532,31.28583792,-108.0172373,51.11083081,-169.2641651,0.299744735,0.010621444,0.005783619,0.029953204,-0.014322557,0.029291126,-0.003780697,0.00140717,-0.019528699,-0.017434138,-0.026707966,-0.003682445,0.001054466,0.001828951,0.001258875,-0.000796393
0.532,20.23651247,-143.500575,60.80849925,-65.33866453,0.294412755,-0.012837243,-0.009694347,-0.000862352,0.007783575,0.035125833,0.01905242,0.014101667,-0.011778824,-0.011686466,-0.056664029,-0.000565233,0.002968333,-0.021846022,0.004060511,0.001653412
0.532,13.99886126,-34.14390304,39.4189434,173.6849204,0.320426937,0.009053007,0.004033799,0.00045472,0.007601028,0.042337036,0.003738658,0.018457368,-0.02520826,-0.008052063,-0.028735008,0.00890348,0.009580688,0.00331876,0.002338998,-0.003612669
0.532,38.50995332,165.5107122,7.112063788,-95.37042733,0.32250835,-0.017985229,0.009982332,-0.007752605,0.004492512,0.035235637,0.015848777,0.002586137,-3.72E-05,-0.021559585,-0.037254794,0.001501085,-0.011432162,0.010238804,-0.004222703,-0.002912681
0.532,22.53530522,11.35843334,64.97899149,-117.2273906,0.30547349,-0.011483713,-0.031209448,0.015822164,0.000110511,-0.023160815,-0.00075759,-0.03459278,0.001249797,-0.03428791,-0.069817673,0.015119772,0.001373036,-0.056254382,0.013328109,0.053311943
0.532,51.9766483,-112.8569047,38.18675028,40.97897225,0.336018655,0.002346401,-0.021672149,-0.001166794,-0.034481891,-0.01278579,0.046082702,-0.035561206,0.019125656,-0.008329649,-0.077639995,-0.022424811,-0.013977078,-0.047082374,-0.022839978,0.015636167
0.532,73.84879094,-95.91787158,38.97814925,-78.95498507,0.269473425,0.00327818,-0.000452828,-0.00694784,0.00445002,0.044539824,0.014804158,-0.013035265,0.005022343,0.002495701,-0.042653142,-0.009424893,-0.005400625,-0.012577123,-0.006457674,-0.020158841
0.532,30.51819373,-167.5283903,37.30348633,-94.92933747,0.310555018,0.009954043,0.00448445,0.008298758,-0.004223857,0.020206942,-0.003412508,0.01946463,0.006107079,0.010629132,-0.036277102,-0.002853817,-0.005658301,-0.002588276,0.011623876,-0.001262158
0.532,40.88691015,-59.2445277,47.82271542,61.54686888,0.326846097,-0.019544568,-0.019260989,-0.00749013,-0.010974217,0.059436439,0.003032047,0.012047125,-0.008855162,0.014576073,0.00861789,-0.023240852,0.009350356,0.003649188,0.022041087,0.008169842
0.532,30.17951558,112.922945,16.53520184,14.3032379,0.322286899,-0.008194621,0.006112806,-0.002394699,0.009024215,0.029819941,-0.000293888,0.008364542,-0.003397851,-0.005664303,-0.013044924,0.017593423,0.011593123,0.010467185,0.00114917,-0.007150614
0.532,47.13589662,37.45133767,30.04043674,123.5100871,0.307115506,0.002937166,0.02646411,-0.006396749,-0.006061403,0.02653498,0.005530872,-0.003288037,0.010937156,0.027233331,-0.0158197,0.017049823,-0.002530338,-0.005819183,-0.03498498,0.016859292
0.532,23.97922148,134.4185596,67.46831534,-145.6256917,0.292293067,0.010061777,0.015613398,-0.019776103,-0.019554326,0.000940871,0.027493155,-0.030142158,0.016877133,0.012711569,-0.050545152,-0.012353966,0.002531432,0.002550367,0.017316744,0.005105544
0.532,50.21110608,-7.729284023,36.88930542,-117.3042733,0.320874593,0.021994761,-0.025180662,0.006303021,0.022418108,0.019218014,-0.050078927,-0.013808724,-0.002513453,0.008879114,-0.030019738,0.03856387,0.007906302,-0.041627054,-0.043645521,0.014024982
0.532,49.88622739,-134.575282,23.769174,-28.20057458,0.314764741,0.012569927,0.010923258,0.003565287,0.01701631,0.024242397,0.005696653,-0.020082846,0.010814045,0.029900865,-0.033164831,0.002444357,-0.006752539,-0.00856834,-0.01777597,0.007886026
0.532,31.16716258,164.3624001,32.79254172,139.519431,0.318243733,-0.004851377,0.018970314,0.011404464,0.015434202,0.036303026,0.014972906,-0.016331956,-0.005731655,0.00412247,-0.019147439,-0.006650206,-0.009249945,-0.013181933,-0.008726936,-0.034622153
0.532,61.3662931,89.57790724,46.06919844,-55.96321346,0.336855482,-0.011019164,0.015545978,0.004480172,-0.031285247,0.074536004,-0.077583023,0.004827238,-0.009896676,0.055761051,0.029958724,-0.028245226,0.011423094,0.029227254,0.037871334,0.070248808
0.532,62.44669218,-141.6553902,18.45588941,158.3113373,0.297011043,-0.007498547,0.002942498,-0.001955393,-0.002975203,0.017233356,-0.003592847,-0.011193628,0.010010325,0.003270432,-0.03617814,-0.009746016,0.011422404,-0.017894449,0.00227008,0.006320507
0.532,51.51022659,-93.86293499,37.45971592,53.35383432,0.324599991,-0.020032773,-0.019641164,-0.001450215,-0.01983347,0.042252169,0.064101346,-0.021219133,0.026726004,-0.027090211,-0.012230362,-0.031610914,-0.004251111,-0.040597023,0.017130846,0.016937358
0.532,63.6090009,122.6998618,33.42741541,38.74444556,0.2973082,0.000444212,-0.002147787,-0.002149522,0.000167559,0.015079162,9.35E-05,0.00863922,-0.016929866,-0.022023937,-0.028713816,0.013612871,0.000984509,0.026028441,-0.014330443,0.006771562
0.532,27.85312391,-114.8075568,45.89138255,137.8132265,0.315809448,-0.004507751,0.010356297,0.003138825,-0.011185447,0.014331724,-0.031727618,0.014969456,-0.003830996,-0.005270832,-0.018022389,-0.010157486,0.001966669,0.020571248,0.004567522,0.020680461
0.532,63.64418952,-63.49791526,55.72734128,-177.2491235,0.32253861,0.033397352,0.012153676,0.018745777,0.000514429,-0.02756235,0.04073482,0.062397014,-0.027505673,-0.074125174,-0.076058774,-0.007567771,0.009050237,0.03203022,-0.043535421,0.05009933
0.532,18.23007112,163.2357728,63.34385415,175.5409476,0.297000816,-0.008319723,0.015397535,-0.011898879,0.013558659,0.023564153,0.005413252,-0.000418263,0.022771769,-0.001263892,-0.012881696,0.006504671,0.007835875,0.003381794,-0.004253772,0.006506268
0.532,50.19957368,-9.771298407,35.76297386,114.5167825,0.319163493,0.016335701,0.017974978,0.005135153,0.022801832,0.007498252,0.038746614,0.034494508,-0.008656184,0.008277556,-0.035052302,0.028364098,-0.011749845,0.020627727,-0.01523963,0.023165053
0.532,17.31092858,23.53458319,17.7925297,-146.025876,0.32439266,-0.004211822,-0.014464396,0.009618696,0.005629154,0.04326781,-0.000173602,0.012490482,0.004208283,-0.019614551,-0.031493914,-0.009358892,0.001821736,-0.020529258,0.008302799,-0.021767464
0.532,34.469176,-60.25346529,34.34291095,56.89615546,0.322046296,-0.017006848,-0.015917282,-0.015711473,-0.022802818,0.045762062,0.016144283,0.0146912,0.014438867,0.012193005,-0.022363206,-0.037414473,-0.021342145,-0.002176875,0.013353539,-0.013769692
0.532,47.29518181,81.24835661,17.58928338,174.2713974,0.318932068,0.00415275,0.008524074,0.006738434,-0.009404312,0.032662925,0.015065559,-0.000633496,0.014198263,-0.011810563,-0.036665458,-0.018710687,-0.003038927,-0.005761836,0.017510725,-0.003082365
0.532,42.72075969,-147.9262586,59.49686066,112.8017069,0.299194157,-0.018824434,0.022142711,-0.000930474,-0.025723966,0.032482251,-0.001781875,-0.009981149,0.016033986,-0.014760394,-0.022698829,-0.014304618,0.009599889,0.007260635,0.001887529,0.01038705
0.532,29.06530782,-41.62922248,38.54967605,78.02569007,0.320847298,-0.011862508,0.010507795,-0.011554681,-0.006285772,0.034458432,0.001176443,0.016532146,-0.012443367,0.005741235,-0.034597412,-0.033916409,0.010087109,-0.001870635,0.027214209,0.003372243
0.532,72.89761394,-50.63928358,60.66873044,-91.68262045,0.273083987,0.003976403,-0.012021399,0.002196292,0.02470734,0.055574364,-0.031141535,-0.008365695,-0.005579624,-0.02227696,-0.045350542,0.007815866,0.005406598,-0.002405798,-0.016603706,-0.023260171
0.532,43.53256216,-133.6793028,47.6963518,169.4721426,0.309573217,0.000613153,0.004310921,0.00528335,-0.003807409,0.030447619,-0.005785837,0.009069409,-0.00995631,0.000353617,-0.035821424,-0.013318449,-0.007670479,-0.009043485,-0.000596728,-0.005806458
0.532,41.90156466,9.896774917,60.48963318,-22.34004287,0.293052752,-0.001121413,0.009338252,0.020416497,-0.009649498,0.020555674,-0.029179843,-0.007159987,-0.009414553,-0.00045887,-0.022549992,0.003143073,-0.020714762,0.00276828,-0.00995838,-0.025408353
0.532,17.89405429,169.7441891,8.754110708,-140.3168426,0.331906875,0.00241115,0.014512103,-0.010449443,-0.009198995,0.041487384,0.007131087,0.005724075,0.01311264,-0.000476882,-0.038859277,0.006067257,-4.77E-05,-0.013323969,0.00110027,-0.03186512
0.532,36.06882901,-175.0007974,70.59133006,-12.98489672,0.328437261,0.021496797,0.017212558,-0.029425967,0.037238235,0.1191672,0.046915007,-0.007489242,0.006561889,-0.033056309,0.057398357,0.08914697,0.008147969,0.007495413,-0.055233321,0.04416714
0.532,70.73642152,44.96731163,62.78083622,-25.65398297,0.292913675,-0.015763615,0.034613775,-0.013140535,-0.0339652,0.045466852,-0.062150398,-0.003246461,0.013514303,-0.010740513,0.019376018,-0.043889377,-0.012396843,0.029051804,0.057808398,0.034235275
0.532,51.94441671,-142.844115,48.55083402,166.3071381,0.294794363,-0.017724222,0.000882155,-0.003848088,-0.016700204,0.021232932,-0.017091813,0.017147208,0.003100334,-0.032869819,-0.032994901,-0.005774058,0.003188099,0.003913576,0.010435447,-0.002585546
0.532,30.73790083,-15.80077492,57.3467078,-3.321628368,0.292058977,-0.010908374,-0.010770576,-0.006859258,-0.001065959,0.034161349,0.011888135,-0.010342103,-0.014690411,0.004418498,-0.047380541,0.003958286,-0.004418439,0.009152127,-0.009967842,-0.044145455
0.532,20.02538075,148.9769889,28.90533267,85.06045718,0.327603772,-0.010399469,0.006352887,0.003532632,0.002361659,0.020342867,0.001289007,-0.015021401,0.007141831,-0.019702276,-0.02685907,-0.004459059,0.004761838,-0.000864667,-0.004211555,-0.007030026
0.532,4.485504317,-64.69491976,58.55297766,22.8480601,0.3058252,0.000729045,-0.009752295,0.013150983,-0.001184605,0.035748386,0.000694826,-0.012050082,0.008610478,0.006007259,-0.064080351,0.017315561,-0.001836363,-0.01420743,-0.00671736,-0.001461175
0.532,9.00675909,167.2366303,62.96969168,-66.3634715,0.285902808,-0.026264313,0.021686934,-0.000154615,-0.008734673,0.008194099,-0.039156852,0.00738,-0.012989924,0.016903352,-0.024567867,-0.001049626,-0.023802884,0.02836055,-0.022058632,-0.01996003
0.532,51.07357227,-68.01516819,54.94244776,-107.7806751,0.2972756,0.017274163,-0.012429468,-0.012554156,0.007594651,0.049365002,-0.011237688,0.00486767,-0.002103166,-0.004001094,-0.043598898,-0.002523064,-0.001647675,0.006716857,-0.023569575,-0.010300212
0.532,31.97650085,35.58880497,30.68999699,-19.17346128,0.321191273,-0.000979925,0.007573409,0.002545143,0.00242902,0.040492246,-0.020654735,0.009365456,-0.003915261,-0.02536311,-0.042371929,-0.005610377,-0.011616089,0.002272712,0.006760739,-0.01947084
0.532,33.83075388,88.84624021,20.27771371,-8.688415426,0.325463422,0.013793348,-0.005218492,0.015379399,-0.002898576,0.028237537,-0.01413518,0.010982595,-0.002706537,-0.008529672,-0.01595868,0.014018378,0.00766694,0.004629995,-0.013746035,-0.004920976
0.532,54.62949574,46.8481779,37.75226445,77.50752038,0.302119165,-0.000317166,-0.005909638,0.006493602,0.005758672,0.032936746,0.029777557,0.021142447,0.006525863,-0.000438117,-0.034619886,0.006152055,0.007088969,0.006241022,-0.018142937,-0.008088602
0.532,61.99880116,28.91725934,17.23148312,147.7872784,0.307966342,0.00802338,0.007126997,-0.008319585,0.026333212,0.032675049,-0.009681129,0.005635877,0.013419185,0.013661957,-0.004257133,0.01726677,-8.52E-05,-0.016711638,-0.021886632,0.018116028
0.532,12.62354803,75.90224902,61.84138876,68.82302795,0.290732621,0.001879812,-0.01070562,0.007717535,-0.027005443,0.01519419,-0.025186477,0.009346098,-0.003253843,-0.009790844,0.000239146,0.000327875,0.002528751,-0.001310554,-0.01527748,-0.013370986
0.532,55.99327657,-87.39049584,54.20506381,0.453754799,0.307526806,0.005366442,-0.026195612,-0.023230502,-0.022502088,0.010884422,0.023977053,-0.032086798,0.014458975,0.015613694,-0.066625168,-0.018196065,0.018863072,-0.028814355,-0.008526459,0.00778114
0.532,33.11515336,-97.33162616,39.79014885,-94.57616989,0.317541942,0.005005675,-0.004859351,0.009359858,0.001369764,0.041850211,0.006272357,0.013933215,0.019051238,-0.002896556,-0.040922592,-0.002527607,0.016736477,0.003408999,-0.015210158,-0.025144192
0.532,6.332187359,158.688851,10.00362216,-26.74808294,0.335547262,-0.01916873,-0.000549745,0.003638839,-0.003679093,0.038258015,0.006061304,0.009039917,0.005795615,-0.00652261,-0.007305769,-0.007939401,0.006029309,0.007940849,-0.013915276,-0.021328148
0.532,72.80772032,-97.70923851,32.70432375,79.65225203,0.316217307,-0.033060153,-0.015798409,-0.020023804,-0.034888482,0.101308729,0.07398235,-0.004332715,0.014217681,-0.046179101,0.040786568,-0.043543996,-0.00018701,-0.03364456,0.053229343,0.065296182
0.532,3.00937618,56.78142282,5.038557067,-41.13530041,0.334326142,0.006334326,-0.009090827,-0.016803404,0.005279959,0.041534105,-0.009685022,0.00490488,-0.001172629,0.001523362,-0.04496672,0.005024896,0.020606634,-0.000920531,0.000722907,-0.023525121
0.532,25.95343123,-175.4532225,1.438889312,-62.28198578,0.329617286,0.004476505,0.004071481,0.000501948,-0.006191492,0.031451727,0.000508677,0.001288702,0.006341877,-0.013889156,-0.038410302,0.00381143,0.014676316,-0.008309226,-0.00772127,-0.030921237
0.532,51.79636823,-35.65346529,33.30124892,115.4265612,0.323947207,-0.018300744,0.018172113,0.010140533,0.003818399,-0.021251167,-0.013347921,0.035496841,-0.022434076,0.008330881,-0.077817614,0.004999672,0.006927033,0.043979566,-0.000959439,0.026203201
0.532,44.28187278,94.97526996,46.45075348,122.0148172,0.310073009,0.006720465,-0.016018116,-0.006173356,0.015159199,0.03415997,0.001756464,-0.004125959,-0.006804464,0.016016934,-0.027222291,0.002291065,0.003406929,-0.006721312,0.012652034,-0.021894419
0.532,67.51621917,36.2870576,64.1867054,-36.16453811,0.291298937,-0.014900163,0.019681084,0.010823211,-0.015314837,0.03389985,-0.00369378,-0.023944427,0.021314447,-0.061271865,0.021693538,-0.034621364,0.001484773,0.010541702,0.04551653,0.021704381
0.532,33.84021637,-118.4752559,37.65823099,121.4766383,0.322006567,-0.012154366,0.001412562,0.018285072,0.000748625,0.027783732,0.006944972,0.001471308,-0.005164605,0.008742894,0.000556816,-0.012382057,0.000865504,-0.006752046,0.010998267,0.003106012
0.532,51.98157668,-34.80203867,28.35581849,-177.0165041,0.322244761,0.013069961,-0.000821575,0.000570588,0.030338111,0.028909867,0.024116428,0.021890772,-0.006050629,-0.026542471,-0.032726994,0.025637325,-0.003497502,0.016424609,-0.029245686,0.012741238
0.532,66.06767024,32.53380186,58.28457818,-112.5020615,0.382320782,-0.031621263,-0.019001954,-0.014404467,0.030355557,-0.167398281,-0.002545123,-0.066243416,0.036302533,-0.068319545,-0.183081366,0.06348451,-0.010909951,-0.056327815,0.056391194,0.117018427
0.532,64.61655855,77.49224241,51.86122568,-56.01072303,0.34295755,-0.01569925,0.014570356,0.005486271,-0.023714173,0.093560135,-0.086865032,-0.012853703,0.008116645,0.036112889,0.072965231,-0.055138794,-0.003567308,0.035909642,0.04435294,0.065537081
