lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
1.064,-60,0,36.8699,90,3.12E-01,-0.00774457,-0.0471406,-0.00472633,0.0199259,-0.00594209,-0.024496,-0.0167291,0.0452577,0.0110544,-0.0386944,0.00700757,0.0193859,-0.0281677,-0.000640194,0.0176626
1.064,-60,0,44.427,90,3.07E-01,-0.0147869,-0.0348171,0.00685113,0.00674195,-0.0102325,-0.0153689,-0.000506995,0.0235375,-0.00755117,-0.0399123,0.00610837,0.0117138,-0.0195132,-0.0100772,0.0618671
1.064,-60,0,53.1301,90,2.96E-01,-0.00985434,-0.0217081,0.00508294,0.00575735,-0.0243931,-0.0193636,-0.0378394,0.02031,-0.034907,-0.0250572,-0.000657981,-0.0134581,-0.0138598,-0.0241487,0.0445303
1.064,-60,0,64.1581,90,3.07E-01,-0.0164384,-0.00410388,-0.00410152,-0.00701546,-0.0255436,0.00331308,-0.0113938,0.0384687,-0.0231997,-0.0331699,0.0013665,-0.0209288,-0.0123214,0.0056095,0.0316747
1.064,-60,0,64.8959,-83.6598,3.07E-01,-0.0463572,0.0120707,0.0174231,0.0311901,-0.0550957,0.0481304,0.0230238,-0.0222067,-0.00551902,-0.0497547,-0.00716088,0.00929704,0.0366136,-0.0263585,0.0995044
1.064,-60,0,53.7288,-82.875,3.08E-01,-0.0184916,0.0563752,-0.000428046,0.0295912,-0.0149342,0.0266323,0.0273323,-0.0310957,0.0265919,-0.0646835,0.02373,-0.0100307,0.00546692,-0.01492,0.0612049
1.064,-60,0,45,-81.8699,3.09E-01,0.00104302,0.019652,0.00359431,0.0316564,-0.000962306,0.0431117,0.0272933,-0.00420811,0.00981831,-0.0618169,-0.0016548,0.000371409,0.0421303,-0.00801448,0.0315876
1.064,-60,0,37.465,-80.5377,3.10E-01,-0.00444769,0.0338323,-0.00895998,0.0155428,0.010688,0.0452451,0.023245,0.00519885,-0.0143105,-0.0288575,0.0204356,-0.0018639,0.0315815,-0.00735658,0.0437873
1.064,-60,0,30.6573,-78.6901,3.08E-01,0.000256255,0.0362158,0.0115163,0.0164407,0.0388655,0.0242222,0.0177387,-0.00161724,-0.007629,-0.0337498,0.0022176,0.000585616,0.013544,-0.0250745,0.0144939
1.064,-60,0,24.3501,-75.9638,3.11E-01,0.0038835,0.0316769,-0.0180542,0.0247974,0.0274712,0.0375109,-0.00140463,-0.0132652,-0.0237138,-0.018382,0.0175574,-0.00169077,0.0280273,-0.0346474,0.00479785
1.064,-60,0,18.4349,-71.5651,3.10E-01,0.0158894,0.0215266,0.0103818,0.0269942,0.0222869,0.00721105,0.0180569,-0.000886137,-0.00405619,-0.0218439,0.00712718,-0.00670689,0.0167768,-0.0160671,0.0207783
1.064,-60,0,12.921,-63.4349,3.07E-01,0.00436133,0.0130071,-0.0161555,0.019774,0.0457607,0.00811425,0.00960254,0.00526778,-0.0173455,-0.0201229,0.0212418,0.00900046,0.0239465,-0.017433,0.0177821
1.064,-60,0,8.1301,-45,3.11E-01,0.0193361,-0.0020177,0.0062207,0.0129588,0.0218474,0.0103468,-0.00348839,0.00781553,0.00706552,-0.0188549,-0.00672179,0.00820496,0.00734406,-0.0265347,0.0203812
1.064,-60,0,5.73917,3.18E-14,3.11E-01,0.0125375,0.0104495,-0.00507726,0.0271086,0.0635682,0.00871945,-0.00326901,-0.00367075,-0.0118982,-0.00911057,0.0059357,0.00291387,0.0166397,-0.0298407,0.0181049
1.064,-60,0,8.1301,45,3.10E-01,-0.0117499,-0.0228153,0.0128086,0.0182664,0.0406021,-0.0133596,-0.00931937,0.00614846,0.0101161,-0.0241097,0.0122144,-0.000838996,0.0155707,-0.0124172,0.00533803
1.064,-60,0,12.921,63.4349,3.10E-01,0.013456,-0.00289265,-0.00271562,0.0238488,0.0169341,-0.0184897,-0.015761,0.0170625,0.00608753,-0.0117384,0.00930209,0.00250605,-0.0162071,-0.028969,0.010659
1.064,-60,0,18.4349,71.5651,3.05E-01,-0.00843684,-0.0175922,-0.00587333,0.00212358,0.0392213,-0.025492,-0.0126144,0.0181699,-0.0100913,-0.0118529,-0.00850848,0.00743124,-0.00884869,-0.0229867,0.0290662
1.064,-60,0,24.3501,75.9638,3.12E-01,0.00074193,-0.0102649,-0.0102456,0.000871445,0.00770274,-0.0355012,-0.0152166,0.0340735,0.0286418,-0.0226822,0.00676027,0.00641828,-0.00481214,-0.0187535,0.0293229
1.064,-60,0,30.6573,78.6901,3.06E-01,-0.000544139,-0.00523786,-0.00574213,0.00700458,0.00610479,-0.0207396,-0.018814,0.0198405,-0.00584883,-0.0242479,0.00262916,-0.00367134,-0.00101407,-0.0269165,0.0321975
1.064,-60,0,37.465,80.5377,3.12E-01,-0.0196926,-0.014677,0.00270871,0.0192528,-0.0188999,-0.019423,-0.0220885,0.0144538,0.0045538,-0.03051,0.00440217,-0.00124873,-0.00416677,-0.0251797,0.0342887
1.064,-60,0,45,81.8699,3.09E-01,-0.0163456,-0.0347506,0.0146889,0.022132,-0.0335461,-0.0306735,-0.00145748,0.017592,0.0215174,-0.0320992,-0.00806814,0.00991123,-0.0256209,-0.00850106,0.0412205
1.064,-60,0,53.7288,82.875,3.08E-01,-0.0149674,-0.0158072,0.00096666,0.0177709,-0.0178017,-0.0236202,-0.0114166,0.0223357,0.0156259,-0.0255677,0.00186,0.018856,-0.0167992,0.00732377,0.0402555
1.064,-60,0,64.8959,83.6598,3.07E-01,-0.00975052,-0.0415638,-0.0156654,0.0156381,-0.0398078,0.00439985,-0.004544,0.0184864,-0.0238983,-0.0292169,-0.01738,-0.0110214,-0.00031713,-0.0191302,0.0418053
1.064,-60,0,67.2135,-77.4712,3.16E-01,-0.0198955,0.0384822,0.0177374,0.0401726,-0.0642084,0.0572873,0.0409342,-0.0208164,-0.0285833,-0.056598,0.00565485,-0.00757275,0.0478701,-0.0133213,0.0832465
1.064,-60,0,55.5501,-75.9638,3.11E-01,0.00484496,0.0160704,0.0153911,0.0416404,-0.0231137,0.0679056,0.0197891,-0.00182649,-0.0205589,-0.0486304,0.0121282,-6.37E-05,0.0140006,-0.0179967,0.0770684
1.064,-60,0,46.7199,-74.0546,3.07E-01,0.00571222,0.0270828,-0.0212924,0.0151017,-0.00441236,0.0491275,0.0305074,-0.0365807,-0.00943283,-0.0477999,0.0301441,-0.0064043,0.0419207,-0.0145914,0.042973
1.064,-60,0,39.2315,-71.5651,3.19E-01,0.00775597,0.0404143,0.00909025,0.0156451,0.00704462,0.0500166,0.00519518,-0.0106948,-0.0270863,-0.026046,0.0224694,0.00100405,0.024452,-0.0192032,0.0450602
1.064,-60,0,32.5827,-68.1986,3.07E-01,0.00367259,0.0337891,0.00293463,0.00849425,0.023704,0.0288933,-0.00713673,-0.0105309,-0.0021696,-0.0276216,-0.0054086,-0.00832547,0.0215574,-0.0283392,0.034145
1.064,-60,0,26.5651,-63.4349,3.14E-01,0.00146027,0.0130751,-0.00669495,0.0294548,0.0346066,0.0299075,0.00799872,-0.0071227,-0.00680869,-0.0215252,0.0119467,0.0142054,0.010167,-0.0182627,0.0263113
1.064,-60,0,21.1343,-56.3099,3.12E-01,0.0182049,0.0162778,-0.00155818,0.0226425,0.038335,0.0334575,0.0110328,-0.00512595,-0.00483803,-0.0345982,0.00138676,-0.00386612,0.0194242,-0.026394,0.0170616
1.064,-60,0,16.4299,-45,3.17E-01,0.00529413,0.0113838,0.00678601,0.0342068,0.0462891,0.0256032,-0.00302279,-0.00470385,-0.0104367,0.0126182,0.0113816,-0.00711435,0.0174422,-0.0345596,0.0280308
1.064,-60,0,12.921,-26.5651,3.16E-01,0.0265744,0.0211693,0.00735157,0.019217,0.0398059,0.00794589,-0.00563396,0.00314612,0.0138752,-0.00532194,0.0217956,-0.00657902,0.00726613,-0.0281843,0.0255273
1.064,-60,0,11.537,1.59E-14,3.13E-01,0.0303496,0.0031457,0.000375715,0.0334466,0.0542893,0.00433477,0.0034582,0.000278208,-6.67E-05,-0.0227841,-0.000755276,0.0055762,0.00742472,-0.0169858,0.0187684
1.064,-60,0,12.921,26.5651,3.15E-01,0.0115729,-0.0104331,-0.0039147,0.00611195,0.0268176,-0.0121414,-0.00874929,0.0218767,0.00987176,0.00508314,0.0242474,-0.00419471,0.00312445,-0.0300753,0.0260905
1.064,-60,0,16.4299,45,3.14E-01,0.00895375,-0.000448558,0.00851165,0.0108164,0.0348226,-0.00812971,-0.0106583,0.00750053,0.00353816,-0.000517421,0.00802191,-0.00250282,0.0109587,-0.0366738,0.0379
1.064,-60,0,21.1343,56.3099,3.09E-01,0.00936834,-0.0200266,0.012555,0.0119701,0.0387479,-0.0217402,-0.0274731,0.0265247,0.026046,-0.00950514,0.0102245,-0.00639174,-0.0266843,-0.0281539,0.0221881
1.064,-60,0,26.5651,63.4349,3.15E-01,0.00288557,-0.0256796,0.00712947,0.0136165,0.021912,-0.04123,-0.0160899,0.002186,0.000478853,-0.00466239,-0.00172356,-0.00571921,0.0127011,-0.0218949,0.0277525
1.064,-60,0,32.5827,68.1986,3.15E-01,0.0145022,-0.0217223,0.00670381,0.0144854,0.00908232,-0.0257721,-0.0305569,0.0162524,0.00717672,-0.0353132,0.00360808,0.012003,-0.00315251,-0.00153586,0.0401148
1.064,-60,0,39.2315,71.5651,3.16E-01,-0.00993571,-0.0304338,0.0131928,0.0299759,0.00490241,-0.0310844,-0.0100225,0.0166998,0.00154842,-0.0417239,0.00762039,0.0112984,-0.01514,-0.0217831,0.0402089
1.064,-60,0,46.7199,74.0546,3.10E-01,0.000929369,-0.0260336,0.00847582,0.00793577,-0.0267654,-0.0304939,-0.00952303,0.0157271,0.00804403,-0.0513392,0.00214514,0.00486752,-0.0110732,-0.0210403,0.0331958
1.064,-60,0,55.5501,75.9638,3.13E-01,-0.0175486,-0.0343841,-0.00682607,0.0282801,-0.0371692,-0.0403639,-0.0200745,0.00991464,0.026379,-0.0626586,0.0147617,-0.00575585,-0.022351,-0.0143633,0.0427079
1.064,-60,0,67.2135,77.4712,3.05E-01,0.000182397,-0.01842,-0.0134372,0.0119714,-0.0603936,-0.0275627,-0.0219592,0.0239838,0.00978622,-0.0390691,-0.0180777,0.0210894,-0.0308209,-0.00411355,0.0593613
1.064,-60,0,71.5651,-71.5651,3.15E-01,-0.0231019,0.0471004,-0.0046131,0.050553,-0.0842799,0.101559,0.0453626,-0.0216697,-0.00736124,-0.104839,0.0212271,-0.0111241,0.0277715,0.0276497,0.113896
1.064,-60,0,58.6936,-69.444,3.24E-01,-0.0249242,0.0343961,0.00818139,0.0418971,-0.0300472,0.0765913,0.0147354,-0.0130157,-0.0268639,-0.0685469,0.0296356,-0.0119346,0.063633,0.00572913,0.0580071
1.064,-60,0,49.6034,-66.8014,3.22E-01,-0.0123171,0.0318306,0.00798447,0.0272801,-0.00884106,0.0466103,0.0418261,-0.0115936,-0.0476491,-0.0427858,0.018402,-0.00316917,0.0295211,-0.0106715,0.0591486
1.064,-60,0,42.1304,-63.4349,3.20E-01,-0.0187514,0.0314905,0.00347269,0.0181935,0.0229584,0.0668931,0.0105597,0.00117162,-0.013408,-0.0143686,0.0277206,0.00397816,0.0292594,-0.0141289,0.0395995
1.064,-60,0,35.6685,-59.0362,3.18E-01,0.00799611,0.0243303,0.00906404,0.0448034,0.0172452,0.0582207,-0.00127256,-0.0134496,-0.0385592,-0.010727,0.013714,0.00304369,0.027573,-0.0258376,0.0441955
1.064,-60,0,30,-53.1301,3.18E-01,0.00192603,0.0210023,0.0041646,0.0177054,0.0445095,0.0530033,0.0159979,0.00666415,-0.0106193,-0.0087901,0.0257356,-0.00706479,0.0235998,-0.0382415,0.0499385
1.064,-60,0,25.1041,-45,3.15E-01,0.0315409,0.00997302,0.00199723,0.0342971,0.0407542,0.00648412,0.00842654,0.00425125,-0.0259971,-0.00850069,0.0138992,0.00867355,0.0151297,-0.0280326,0.0351843
1.064,-60,0,21.1343,-33.6901,3.18E-01,0.0155249,0.00998123,0.00445931,0.030852,0.0525531,0.0309795,-0.00612058,0.0110483,-0.00891351,0.000318199,0.0231618,0.023771,0.0261022,-0.0366857,0.0437357
1.064,-60,0,18.4349,-18.4349,3.14E-01,0.0105993,0.00209219,0.00491536,0.0138155,0.0407226,0.023059,0.00367942,0.00658341,-0.0143193,0.00130769,0.0146769,-0.00194407,0.0146162,-0.019549,0.043159
1.064,-60,0,17.4576,1.06E-14,3.16E-01,0.0122731,-0.00390235,-0.0120425,0.0243532,0.0453698,0.00620533,-0.0145849,0.00570527,0.0104946,-1.84E-05,0.0211854,-0.000619951,0.0114451,-0.0488755,0.0341802
1.064,-60,0,18.4349,18.4349,3.18E-01,0.0358439,-0.00416381,-0.00692463,0.01943,0.0400402,-0.0122205,0.000606287,0.00561197,0.000989989,-0.0173309,0.0123969,0.00790052,0.0170053,-0.0394503,0.0278076
1.064,-60,0,21.1343,33.6901,3.20E-01,0.0229768,-0.00924295,0.00313622,0.0449382,0.0552644,-0.0170685,-0.0167885,0.0122785,0.00140465,-0.000282169,0.00265582,-0.00820915,0.0118785,-0.0322005,0.0255153
1.064,-60,0,25.1041,45,3.18E-01,0.0363818,-0.0245125,-0.00645994,0.0226676,0.0341874,-0.0211359,-0.000378523,-0.00110915,0.0223914,0.0132434,0.0153988,-0.0160108,-0.00181441,-0.022088,0.0300649
1.064,-60,0,30,53.1301,3.16E-01,-0.00775801,-0.00695785,0.000561918,0.0264908,0.0149778,-0.0143695,-0.0245611,-0.0102195,0.0416958,-0.0049397,-0.00203994,0.00087246,-0.00801719,-0.0385415,0.0300871
1.064,-60,0,35.6685,59.0362,3.11E-01,0.0128945,-0.0332097,0.00759987,0.0265243,0.0101856,-0.0397162,-0.0210986,0.0131039,0.0373133,-0.00681597,-0.00374211,0.0124216,0.00187664,-0.0110361,0.0548703
1.064,-60,0,42.1304,63.4349,3.18E-01,-0.00473811,-0.0201474,0.00249567,0.0230229,-0.015525,-0.040949,-0.00652297,0.0213911,0.0253951,-0.0200071,0.00141348,0.00540286,-0.00924452,-0.0225669,0.0462522
1.064,-60,0,49.6034,66.8014,3.19E-01,-0.00706959,-0.0504634,0.00568925,0.0132245,-0.00907215,-0.0572415,-0.0182115,0.014499,0.0360473,-0.0438884,0.0133349,-0.0101332,-0.00292206,-0.0139394,0.059623
1.064,-60,0,58.6936,69.444,3.28E-01,0.00648552,-0.0390951,0.0162478,0.020412,-0.0345399,-0.059314,-0.0153994,0.00234094,0.0346659,-0.0536208,-0.000442508,0.0228234,-0.00734684,-0.0441517,0.0841745
1.064,-60,0,71.5651,71.5651,3.20E-01,-0.0160832,-0.0193394,-0.0269772,0.0475641,-0.0827981,-0.078671,-0.0247328,0.0332737,0.0407639,-0.0818528,-0.00302662,-0.022963,-0.0287524,0.0131414,0.0918664
1.064,-60,0,80.0258,-66.0375,3.15E-01,-0.0621659,0.08742,-0.0256882,0.0542778,-0.149009,0.108696,0.0323515,-0.00653605,-0.102682,-0.122479,0.0268991,-0.00306652,0.0744819,-0.000693368,0.173572
1.064,-60,0,63.4349,-63.4349,3.22E-01,-0.0314445,0.0440092,-0.00423712,0.0335156,-0.0458352,0.0891909,0.0314453,-0.00535935,-0.0515657,-0.0715664,0.0139429,0.00734544,0.0384725,-0.00673419,0.108083
1.064,-60,0,53.7288,-60.2551,3.34E-01,0.0190406,0.0436484,-0.00204119,0.0328645,0.00202116,0.0909382,0.0312558,-0.0060662,-0.0381474,-0.0557971,0.012355,-0.00348841,0.0264031,-0.0254343,0.0728645
1.064,-60,0,46.1462,-56.3099,3.23E-01,0.00080382,0.05035,0.0100373,0.0308458,0.021564,0.0859588,0.0269867,0.00718165,-0.020107,-0.00439206,0.0253293,-0.00440793,0.0642679,-0.0277616,0.0487551
1.064,-60,0,39.8151,-51.3402,3.27E-01,0.0100269,0.0478241,0.00691165,0.042587,0.039609,0.0718901,0.0186148,-0.00758691,-0.030646,-0.0267066,0.031063,0.00763888,0.0364563,-0.0373328,0.062782
1.064,-60,0,34.4499,-45,3.20E-01,0.000874533,0.0407334,0.00332326,0.0280965,0.0498371,0.0498192,0.00760555,0.00494992,-0.012665,-0.00310671,0.0204131,-0.00228731,0.024267,-0.0289822,0.0355641
1.064,-60,0,30,-36.8699,3.24E-01,0.0333817,-0.0124627,0.00572033,0.0366362,0.0485301,0.037783,-0.00291637,0.00114187,-0.0133124,0.015053,0.0197914,-0.0122068,0.0389234,-0.0392417,0.0350931
1.064,-60,0,26.5651,-26.5651,3.25E-01,0.0312736,0.0243682,0.00515546,0.0394495,0.0676121,0.0298842,0.00790964,0.00439879,0.00398314,0.0219542,0.0235122,0.000629697,0.00603048,-0.0249854,0.0502885
1.064,-60,0,24.3501,-14.0362,3.14E-01,0.00905659,-0.00798413,-0.0121489,0.0198045,0.0570686,0.0141909,-0.00476078,-0.00100849,-0.00930891,-0.00103953,0.0187004,0.00614828,0.0159057,-0.0281886,0.0371813
1.064,-60,0,23.5782,7.95E-15,3.22E-01,0.0226032,-0.00532247,-0.0117507,0.0369897,0.0644517,-0.00757607,-0.00580431,0.000443104,0.0100359,-0.0144421,0.0143282,0.00409332,0.011533,-0.038512,0.0444104
1.064,-60,0,24.3501,14.0362,3.17E-01,0.0153393,-0.00675456,0.0118374,0.0129873,0.0532997,-0.00502856,-0.00776343,0.0142625,-0.00115477,0.0165854,0.0160786,0.0089677,0.00614776,-0.0315739,0.0302144
1.064,-60,0,26.5651,26.5651,3.20E-01,0.0380996,-0.00858395,0.0107539,0.0304606,0.0540698,-0.0371547,-0.0157426,0.018109,0.0281374,0.00542018,0.0260141,-0.00811293,-0.00961072,-0.0315205,0.0457993
1.064,-60,0,30,36.8699,3.18E-01,0.0188005,-0.0100431,-0.0101079,0.00218026,0.0311575,-0.029825,-0.00714362,0.0019423,0.0134809,0.00393813,0.0127743,0.0117171,-0.00220256,-0.039038,0.0484578
1.064,-60,0,34.4499,45,3.27E-01,0.0109514,-0.0314313,0.00789223,0.0098059,0.0347594,-0.0424973,-0.0224918,0.0248871,0.0168521,0.00358099,0.00191383,0.00323121,-0.0134177,-0.0414637,0.0656304
1.064,-60,0,39.8151,51.3402,3.16E-01,0.00889795,-0.0372869,-0.00883242,0.0221142,0.0269588,-0.0544647,-0.0306049,0.0124434,0.042791,-0.0177111,0.0226023,0.00171203,-0.0233618,-0.0360364,0.0483967
1.064,-60,0,46.1462,56.3099,3.21E-01,-0.0133426,-0.0298384,-0.00434987,0.0302093,0.0284073,-0.0675044,-0.0131831,0.0103704,0.039995,-0.02386,0.00601212,0.0159258,-0.0116639,-0.0317586,0.0503945
1.064,-60,0,53.7288,60.2551,3.25E-01,0.0227611,-0.00925943,-0.00774592,0.0288686,-0.0243714,-0.0478717,-0.0264066,0.0225236,0.0441854,-0.0390713,0.00476198,-0.0148876,-0.030483,-0.0216134,0.0491469
1.064,-60,0,63.4349,63.4349,3.27E-01,-0.0326464,-0.0182996,0.00592208,0.0384444,-0.0639634,-0.053887,-0.0326148,-0.00204779,0.0439366,-0.0367639,0.00718709,-0.0106521,-0.0377408,-0.00810257,0.113439
1.064,-60,0,80.0258,66.0375,3.22E-01,-0.0377698,0.00148852,0.0354249,0.0272146,-0.0917757,-0.0153528,-0.0211163,0.0511508,0.0253673,-0.137407,0.00561519,-0.0118549,-0.00379283,0.023384,0.130836
1.064,-60,0,70.6303,-57.9946,3.31E-01,0.00366218,0.0365095,0.0194565,0.0503756,-0.0612014,0.111772,0.0252442,0.00943747,-0.084638,-0.0809425,0.0262839,-0.00196247,0.0396351,-0.00738228,0.148187
1.064,-60,0,59.3427,-54.4623,3.30E-01,0.0242982,0.0436061,0.00857213,0.0441789,-0.0240796,0.127484,0.000989572,-0.00189522,-0.101479,-0.0450342,0.0536482,0.000636253,0.0545614,-0.022013,0.0999751
1.064,-60,0,51.3545,-50.1944,3.31E-01,0.0101314,0.0366362,0.0307055,0.036493,0.0291718,0.0954483,0.0181384,0.00495978,-0.0679688,0.00528334,0.0414142,0.00790788,0.0395957,-5.69E-05,0.0717965
1.064,-60,0,45,-45,3.33E-01,0.0229452,0.0413911,-0.00905374,0.0485731,0.0319881,0.0824124,0.0152398,-0.0104296,-0.0592401,-0.0179277,0.0282283,-0.00988387,0.0352171,-0.0334133,0.0861685
1.064,-60,0,39.8151,-38.6598,3.30E-01,0.0159243,0.0229052,0.00857601,0.0320934,0.0374862,0.0710191,0.00709665,0.00631539,-0.0264339,0.00955836,0.030545,-0.0138199,0.0245206,-0.0323936,0.0643907
1.064,-60,0,35.6685,-30.9638,3.25E-01,0.015738,0.0135772,0.0148096,0.00700358,0.065913,0.024916,-0.0161574,-0.0142623,-0.0338816,0.0252903,0.0291875,0.00503517,0.0379094,-0.0404098,0.061356
1.064,-60,0,32.5827,-21.8014,3.32E-01,0.0350407,0.0147995,-0.0119744,0.0371627,0.0601317,0.0287509,-0.00450801,-0.000776485,-0.0184152,0.0278758,0.0164583,-0.0127634,0.0130641,-0.0379643,0.0646832
1.064,-60,0,30.6573,-11.3099,3.27E-01,0.0331357,0.00371269,0.00707908,0.0319986,0.0742392,0.0154528,0.00742827,0.0121407,-0.0136509,0.0293075,0.0243662,-0.0048934,0.0086963,-0.0387814,0.0520659
1.064,-60,0,30,6.36E-15,3.26E-01,0.0330304,0.00106358,0.00671421,0.0210519,0.0666979,0.00937653,-0.0139395,-0.00532539,-0.00272617,0.0304388,0.0134693,-0.00771362,0.0185169,-0.0278555,0.061085
1.064,-60,0,30.6573,11.3099,3.27E-01,0.0170882,-0.0101863,-0.00225106,0.0271964,0.0564313,-0.0260029,-0.010388,0.00140271,0.0287412,0.0109969,0.024323,0.0042008,-0.00712719,-0.0351985,0.0536789
1.064,-60,0,32.5827,21.8014,3.27E-01,0.0208156,-0.0100767,-0.0135506,0.0370331,0.0953336,-0.0111306,-0.0224293,0.00425595,0.0414543,0.0222009,0.0055533,-0.00225478,-0.000961119,-0.0383277,0.0610077
1.064,-60,0,35.6685,30.9638,3.21E-01,-0.000829209,-0.0227421,-0.0157274,0.0017739,0.0527854,-0.0434504,-0.0181079,-0.0117427,0.0308661,0.022508,0.00774489,-0.00583636,-0.00572126,-0.0569256,0.0598144
1.064,-60,0,39.8151,38.6598,3.25E-01,-0.00140772,-0.0203563,0.00999579,0.0299233,0.035525,-0.0796419,-0.00694414,0.0118458,0.0572568,-0.0162297,0.0157702,-0.000543764,-0.00475667,-0.0291891,0.0731562
1.064,-60,0,45,45,3.24E-01,0.018869,-0.0432205,0.00642283,0.0291628,0.0225388,-0.0809551,-0.0336402,-0.00214206,0.0601874,0.0058098,0.007609,0.0172934,-0.0101398,-0.0427136,0.0528258
1.064,-60,0,51.3545,50.1944,3.30E-01,0.00228629,-0.00426493,-0.00546174,0.00678605,0.00662356,-0.0745681,-0.0334045,0.0122412,0.0724681,-0.0102284,0.0213335,-0.00270982,-0.0208044,-0.0525868,0.0697296
1.064,-60,0,59.3427,54.4623,3.37E-01,-0.00652032,-0.036672,0.00123498,0.0121512,-0.0474036,-0.0903303,-0.0433676,0.00463144,0.0868507,-0.0272041,-0.0095127,0.0049263,-0.00920712,-0.021769,0.112753
1.064,-60,0,70.6303,57.9946,3.26E-01,-0.0182097,-0.0461084,-0.0243005,0.00858798,-0.0852823,-0.0698193,-0.0424404,0.0348936,0.0702883,-0.050214,0.0526151,-0.0196689,-0.042952,-0.0167252,0.0861139
1.064,-60,0,67.2135,-49.3987,3.49E-01,0.0059925,0.053531,0.0216402,0.0535114,-0.0443412,0.190294,0.0321927,-0.0212381,-0.116785,-0.0588378,0.0746294,0.0212918,0.0495093,-0.0277102,0.156164
1.064,-60,0,58.0519,-45,3.39E-01,0.0109376,0.0353065,-0.00060574,0.0363518,0.0365966,0.131796,0.0309651,0.00648383,-0.0968904,-0.00346799,0.019525,-0.0169361,0.033655,-0.0411292,0.111703
1.064,-60,0,51.3545,-39.8056,3.37E-01,0.00471775,0.0142971,0.0114477,0.048912,0.0538564,0.118332,0.0209575,-0.000926481,-0.0845885,0.00835749,0.086313,0.00294293,0.0531334,-0.0402418,0.124079
1.064,-60,0,46.1462,-33.6901,3.40E-01,0.0305633,0.0292333,0.00323784,0.0414766,0.0874533,0.0914493,0.0183161,-0.0125726,-0.0695399,0.0237536,0.0373163,-0.0105454,0.0335843,-0.0487987,0.108401
1.064,-60,0,42.1304,-26.5651,3.40E-01,0.0170794,0.0500434,0.00173167,0.0414198,0.0982548,0.0740178,0.00393461,-0.00170779,-0.0463699,0.0462792,0.0623404,-0.00682495,0.0319939,-0.0571893,0.0858234
1.064,-60,0,39.2315,-18.4349,3.34E-01,0.021394,0.0199293,-0.00059581,0.0359539,0.0954114,0.0527194,-0.0130489,-0.00030766,-0.0278749,0.0439002,0.0347824,7.92E-05,0.0306731,-0.044881,0.0808748
1.064,-60,0,37.465,-9.46232,3.41E-01,0.0185723,0.0180489,-0.00748723,0.0252614,0.104507,0.0269726,0.00579343,0.0071347,0.00206095,0.048403,0.0427833,0.000621176,0.0294118,-0.0431762,0.0794441
1.064,-60,0,36.8699,5.30E-15,3.35E-01,0.0159509,0.011484,-0.0035142,0.026825,0.0723848,-0.00210239,-0.00373048,-0.00131919,-0.00338483,0.0664068,0.0265779,-0.00132903,-0.00417834,-0.0507114,0.0691445
1.064,-60,0,37.465,9.46232,3.29E-01,0.042407,-0.00956097,0.000808844,0.0373578,0.0667803,-0.0282101,-0.0145044,0.0201598,0.0248132,0.0369095,0.0529929,-0.000235255,0.00317302,-0.0342248,0.0692127
1.064,-60,0,39.2315,18.4349,3.37E-01,0.0184791,-0.0174468,-0.0181015,0.046535,0.0898505,-0.0330061,-0.0186073,-0.0132577,0.0157259,0.0352605,0.0275119,0.00973792,0.0189597,-0.0409133,0.070008
1.064,-60,0,42.1304,26.5651,3.42E-01,0.020741,-0.00692235,-0.00506107,0.0289311,0.0859232,-0.0641384,-0.0130725,-0.00473909,0.0465035,0.0472826,0.0183474,-0.00810161,-0.00700211,-0.030362,0.0811
1.064,-60,0,46.1462,33.6901,3.30E-01,0.0167729,-0.0178616,-0.00473101,0.0340996,0.0455899,-0.078534,-0.0386187,0.0193123,0.0589085,0.0197798,0.0129038,-0.00162255,-0.0181784,-0.0468285,0.0700569
1.064,-60,0,51.3545,39.8056,3.37E-01,0.0104061,-0.040244,-0.0132497,0.0418244,0.0282287,-0.0894063,-0.0356807,0.00759594,0.0849683,0.00844082,0.0242013,-0.00875707,-0.00652316,-0.0340535,0.0959645
1.064,-60,0,58.0519,45,3.44E-01,0.0154237,-0.0504519,-0.0211008,0.0335398,-0.0129409,-0.0900811,-0.0565805,-0.000122553,0.0622592,-0.0140546,0.0221224,-0.00396333,-0.0129694,-0.0261048,0.116274
1.064,-60,0,67.2135,49.3987,3.38E-01,-0.0241456,-0.0282613,-0.00246866,0.0125478,-0.0419507,-0.109357,-0.0439069,0.00930084,0.131541,-0.0603549,0.0140292,0.00879366,-0.0084792,-0.0432818,0.142167
1.064,-60,0,81.8699,-45,3.57E-01,0.00739668,0.0830499,0.000876431,0.039103,-0.0442503,0.246926,-0.00467283,-0.0183621,-0.168345,-0.0799102,0.0454747,0.0105974,0.0217992,0.0106216,0.271907
1.064,-60,0,67.2135,-40.6013,3.76E-01,-0.0256781,0.0353185,0.0396481,0.0295547,0.0203059,0.193484,0.0355264,-0.000630757,-0.165685,-0.0242431,0.0806712,0.0244658,0.067656,-0.0453552,0.176854
